event_name,event_date,event_time,event_loc
KBL + 서울SK + 안양KGC ,2021.02.25 (목),19:00 ,잠실학생체육관 
KBL + 서울삼성 + 원주DB ,2021.02.27 (토),15:00 ,잠실실내체육관 
KOVO + GS칼텍스 + 흥국생명 ,2021.02.28 (일),16:00 ,서울장충체육관 
KBL + 서울삼성 + 서울SK ,2021.02.28 (일),15:00 ,잠실실내체육관 
KOVO + 우리카드 + 현대캐피탈 ,2021.03.01 (월),19:00 ,서울장충체육관 
KBL + 서울SK + 창원LG ,2021.03.01 (월),15:00 ,잠실학생체육관 
KBL + 서울삼성 + 수원KT ,2021.03.02 (화),19:00 ,잠실실내체육관 
KBL + 서울SK + 고양오리온 ,2021.03.04 (목),19:00 ,잠실학생체육관 
KOVO + GS칼텍스 + 현대건설 ,2021.03.05 (금),19:00 ,서울장충체육관 
Kleague + 서울 이랜드 + 김천상무 ,2021.03.06 (토),16:00 ,잠실올림픽주경기장 
KOVO + 우리카드 + OK금융그룹 ,2021.03.06 (토),19:00 ,서울장충체육관 
Kleague + FC 서울 + 수원 FC ,2021.03.07 (일),16:30 ,서울월드컵경기장 
KBL + 서울SK + 울산현대모비스 ,2021.03.07 (일),15:00 ,잠실학생체육관 
KOVO + GS칼텍스 + IBK기업은행 ,2021.03.12 (금),19:00 ,서울장충체육관 
KBL + 서울삼성 + 울산현대모비스 ,2021.03.13 (토),15:00 ,잠실실내체육관 
KOVO + 우리카드 + 대한항공 ,2021.03.13 (토),19:00 ,서울장충체육관 
Kleague + 서울 이랜드 + 전남 드래곤즈 ,2021.03.14 (일),13:30 ,잠실올림픽주경기장 
Kleague + FC 서울 + 광주 FC ,2021.03.17 (수),19:30 ,서울월드컵경기장 
KOVO + 우리카드 + 한국전력 ,2021.03.17 (수),19:00 ,서울장충체육관 
KOVO + 우리카드 + 현대캐피탈 ,2021.03.19 (금),19:00 ,서울장충체육관 
KBL + 서울SK + 원주DB ,2021.03.20 (토),17:00 ,잠실학생체육관 
KBL + 서울삼성 + 서울SK ,2021.03.21 (일),17:00 ,잠실실내체육관 
KOVO + 우리카드 + OK금융그룹 ,2021.03.23 (화),19:00 ,서울장충체육관 
KBL + 서울SK + 전주KCC ,2021.03.25 (목),19:00 ,잠실학생체육관 
KOVO + GS칼텍스 + 흥국생명 ,2021.03.26 (금),19:00 ,서울장충체육관 
KBL + 서울삼성 + 안양KGC ,2021.03.27 (토),15:00 ,잠실실내체육관 
KBL + 서울삼성 + 고양오리온 ,2021.03.28 (일),15:00 ,잠실실내체육관 
KOVO + GS칼텍스 + 흥국생명 ,2021.03.28 (일),16:00 ,서울장충체육관 
KOVO + 우리카드 + 대한항공 ,2021.03.29 (월),19:00 ,서울장충체육관 
KOVO + 우리카드 + 한국전력 ,2021.04.02 (금),19:00 ,서울장충체육관 
KOVO + GS칼텍스 + 흥국생명 ,2021.04.03 (토),19:00 ,서울장충체육관 
KBO + 두산 + KIA ,2021.04.03 (토),14:00 ,서울 잠실 야구장 
KBO + 키움히어로즈 + 삼성 ,2021.04.03 (토),14:00 ,서울고척스카이돔 
KBL + 서울SK + 고양오리온 ,2021.04.03 (토),17:00 ,잠실학생체육관 
Kleague + FC 서울 + 강원 FC ,2021.04.03 (토),19:00 ,서울월드컵경기장 
KBO + 키움히어로즈 + 삼성 ,2021.04.04 (일),14:00 ,서울고척스카이돔 
KBO + 두산 + KIA ,2021.04.04 (일),14:00 ,서울 잠실 야구장 
Kleague + 서울 이랜드 + 부천FC ,2021.04.04 (일),18:30 ,잠실올림픽주경기장 
KBL + 서울SK + 창원LG ,2021.04.04 (일),17:00 ,잠실학생체육관 
KOVO + 우리카드 + OK금융그룹 ,2021.04.06 (화),15:30 ,서울장충체육관 
KBL + 서울삼성 + 수원KT ,2021.04.06 (화),19:00 ,잠실실내체육관 
KBO + 두산 + 삼성 ,2021.04.06 (화),18:30 ,서울 잠실 야구장 
KBO + 키움히어로즈 + KIA ,2021.04.06 (화),18:30 ,서울고척스카이돔 
KOVO + 우리카드 + OK금융그룹 ,2021.04.07 (수),15:30 ,서울장충체육관 
KBO + 두산 + 삼성 ,2021.04.07 (수),18:30 ,서울 잠실 야구장 
KBO + 키움히어로즈 + KIA ,2021.04.07 (수),18:30 ,서울고척스카이돔 
KBO + 키움히어로즈 + KIA ,2021.04.08 (목),18:30 ,서울고척스카이돔 
KBO + 두산 + 삼성 ,2021.04.08 (목),18:30 ,서울 잠실 야구장 
KBO + LG + SSG ,2021.04.09 (금),18:30 ,서울 잠실 야구장 
Kleague + FC 서울 + 포항 스틸러스 ,2021.04.10 (토),16:30 ,서울월드컵경기장 
Kleague + 서울 이랜드 + 충남 아산 FC ,2021.04.10 (토),16:00 ,잠실올림픽주경기장 
KBO + LG + SSG ,2021.04.10 (토),14:00 ,서울 잠실 야구장 
KBO + LG + SSG ,2021.04.11 (일),14:00 ,서울 잠실 야구장 
KBO + 두산 + KT ,2021.04.13 (화),18:30 ,서울 잠실 야구장 
KBO + 키움히어로즈 + LG ,2021.04.13 (화),18:30 ,서울고척스카이돔 
KBO + 키움히어로즈 + LG ,2021.04.14 (수),18:30 ,서울고척스카이돔 
KBO + 두산 + KT ,2021.04.14 (수),18:30 ,서울 잠실 야구장 
KBO + 키움히어로즈 + LG ,2021.04.15 (목),18:30 ,서울고척스카이돔 
KBO + 두산 + KT ,2021.04.15 (목),18:30 ,서울 잠실 야구장 
KBO + LG + 두산 ,2021.04.16 (금),18:30 ,서울 잠실 야구장 
KBO + LG + 두산 ,2021.04.17 (토),17:00 ,서울 잠실 야구장 
Kleague + FC 서울 + 대구 FC ,2021.04.17 (토),16:30 ,서울월드컵경기장 
KBO + LG + 두산 ,2021.04.18 (일),14:00 ,서울 잠실 야구장 
KBO + LG + KIA ,2021.04.20 (화),18:30 ,서울 잠실 야구장 
KBO + LG + KIA ,2021.04.21 (수),18:30 ,서울 잠실 야구장 
KBO + LG + KIA ,2021.04.22 (목),18:30 ,서울 잠실 야구장 
KBO + 키움히어로즈 + SSG ,2021.04.23 (금),18:30 ,서울고척스카이돔 
KBO + 두산 + NC ,2021.04.23 (금),18:30 ,서울 잠실 야구장 
KBO + 키움히어로즈 + SSG ,2021.04.24 (토),14:00 ,서울고척스카이돔 
KBO + 두산 + NC ,2021.04.24 (토),17:00 ,서울 잠실 야구장 
Kleague + 서울 이랜드 + FC 안양 ,2021.04.25 (일),13:30 ,잠실올림픽주경기장 
KBO + 키움히어로즈 + SSG ,2021.04.25 (일),14:00 ,서울고척스카이돔 
KBO + 두산 + NC ,2021.04.25 (일),14:00 ,서울 잠실 야구장 
KBO + 키움히어로즈 + 두산 ,2021.04.27 (화),18:30 ,서울고척스카이돔 
KBO + LG + 롯데 ,2021.04.27 (화),18:30 ,서울 잠실 야구장 
KBO + LG + 롯데 ,2021.04.28 (수),18:30 ,서울 잠실 야구장 
KBO + 키움히어로즈 + 두산 ,2021.04.28 (수),18:30 ,서울고척스카이돔 
KBO + 키움히어로즈 + 두산 ,2021.04.29 (목),18:30 ,서울고척스카이돔 
KBO + LG + 롯데 ,2021.04.29 (목),18:30 ,서울 잠실 야구장 
Kleague + FC 서울 + 성남 FC ,2021.04.30 (금),19:30 ,서울월드컵경기장 
KBO + 두산 + SSG ,2021.04.30 (금),18:30 ,서울 잠실 야구장 
KBO + 두산 + SSG ,2021.05.01 (토),17:00 ,서울 잠실 야구장 
Kleague + 서울 이랜드 + 안산 그리너스 ,2021.05.02 (일),18:30 ,잠실올림픽주경기장 
KBO + 두산 + SSG ,2021.05.02 (일),14:00 ,서울 잠실 야구장 
KBO + 키움히어로즈 + KT ,2021.05.04 (화),18:30 ,서울고척스카이돔 
KBO + 두산 + LG ,2021.05.04 (화),18:30 ,서울 잠실 야구장 
Kleague + 서울 이랜드 + 경남 FC ,2021.05.05 (수),16:00 ,잠실올림픽주경기장 
KBO + 두산 + LG ,2021.05.05 (수),14:00 ,서울 잠실 야구장 
KBO + 키움히어로즈 + KT ,2021.05.05 (수),14:00 ,서울고척스카이돔 
KBO + 두산 + LG ,2021.05.06 (목),18:30 ,서울 잠실 야구장 
KBO + 키움히어로즈 + KT ,2021.05.06 (목),18:30 ,서울고척스카이돔 
KBO + LG + 한화 ,2021.05.07 (금),18:30 ,서울 잠실 야구장 
KBO + LG + 한화 ,2021.05.08 (토),14:00 ,서울 잠실 야구장 
KBO + LG + 한화 ,2021.05.08 (토),17:00 ,서울 잠실 야구장 
KBO + LG + 한화 ,2021.05.09 (일),17:00 ,서울 잠실 야구장 
KBO + LG + 한화 ,2021.05.09 (일),14:00 ,서울 잠실 야구장 
KBO + 두산 + 키움히어로즈 ,2021.05.11 (화),18:30 ,서울 잠실 야구장 
KBO + 두산 + 키움히어로즈 ,2021.05.12 (수),18:30 ,서울 잠실 야구장 
KBO + 두산 + 키움히어로즈 ,2021.05.13 (목),18:30 ,서울 잠실 야구장 
KBO + 키움히어로즈 + 한화 ,2021.05.14 (금),18:30 ,서울고척스카이돔 
KBO + LG + 삼성 ,2021.05.14 (금),18:30 ,서울 잠실 야구장 
KBO + 키움히어로즈 + 한화 ,2021.05.15 (토),14:00 ,서울고척스카이돔 
KBO + LG + 삼성 ,2021.05.15 (토),17:00 ,서울 잠실 야구장 
KBO + 키움히어로즈 + 한화 ,2021.05.16 (일),14:00 ,서울고척스카이돔 
KBO + LG + 삼성 ,2021.05.16 (일),14:00 ,서울 잠실 야구장 
KBO + LG + 삼성 ,2021.05.17 (월),18:30 ,서울 잠실 야구장 
KBO + LG + NC ,2021.05.18 (화),18:30 ,서울 잠실 야구장 
KBO + LG + NC ,2021.05.19 (수),14:00 ,서울 잠실 야구장 
KBO + LG + NC ,2021.05.20 (목),18:30 ,서울 잠실 야구장 
KBO + 키움히어로즈 + NC ,2021.05.21 (금),18:30 ,서울고척스카이돔 
KBO + 두산 + 롯데 ,2021.05.21 (금),18:30 ,서울 잠실 야구장 
KBO + 두산 + 롯데 ,2021.05.22 (토),17:00 ,서울 잠실 야구장 
KBO + 키움히어로즈 + NC ,2021.05.22 (토),17:00 ,서울고척스카이돔 
KBO + 키움히어로즈 + NC ,2021.05.23 (일),14:00 ,서울고척스카이돔 
KBO + 두산 + 롯데 ,2021.05.23 (일),14:00 ,서울 잠실 야구장 
KBO + 두산 + 한화 ,2021.05.25 (화),18:30 ,서울 잠실 야구장 
KBO + 두산 + 한화 ,2021.05.26 (수),18:30 ,서울 잠실 야구장 
KBO + 두산 + 한화 ,2021.05.27 (목),18:30 ,서울 잠실 야구장 
KBO + LG + 키움히어로즈 ,2021.05.28 (금),18:30 ,서울 잠실 야구장 
Kleague + 서울 이랜드 + 대전 하나 시티즌 ,2021.05.29 (토),18:30 ,잠실올림픽주경기장 
Kleague + FC 서울 + 수원 삼성 ,2021.05.29 (토),19:00 ,서울월드컵경기장 
KBO + LG + 키움히어로즈 ,2021.05.29 (토),17:00 ,서울 잠실 야구장 
KBO + LG + 키움히어로즈 ,2021.05.30 (일),14:00 ,서울 잠실 야구장 
KBO + 키움히어로즈 + 롯데 ,2021.06.01 (화),18:30 ,서울고척스카이돔 
KBO + LG + KT ,2021.06.01 (화),18:30 ,서울 잠실 야구장 
KBO + 키움히어로즈 + 롯데 ,2021.06.02 (수),18:30 ,서울고척스카이돔 
KBO + LG + KT ,2021.06.02 (수),18:30 ,서울 잠실 야구장 
KBO + 키움히어로즈 + 롯데 ,2021.06.03 (목),18:30 ,서울고척스카이돔 
KBO + LG + KT ,2021.06.03 (목),18:30 ,서울 잠실 야구장 
KBO + 두산 + SSG ,2021.06.04 (금),18:30 ,서울 잠실 야구장 
KBO + 키움히어로즈 + 삼성 ,2021.06.04 (금),18:30 ,서울고척스카이돔 
KBO + 두산 + SSG ,2021.06.05 (토),17:00 ,서울 잠실 야구장 
KBO + 키움히어로즈 + 삼성 ,2021.06.05 (토),17:00 ,서울고척스카이돔 
KBO + 키움히어로즈 + 삼성 ,2021.06.06 (일),17:00 ,서울고척스카이돔 
KBO + 두산 + SSG ,2021.06.06 (일),17:00 ,서울 잠실 야구장 
KBO + LG + NC ,2021.06.08 (화),18:30 ,서울 잠실 야구장 
KBO + LG + NC ,2021.06.09 (수),18:30 ,서울 잠실 야구장 
KBO + LG + NC ,2021.06.10 (목),18:30 ,서울 잠실 야구장 
KBO + LG + 두산 ,2021.06.11 (금),18:30 ,서울 잠실 야구장 
KBO + LG + 두산 ,2021.06.12 (토),17:00 ,서울 잠실 야구장 
KBO + LG + 두산 ,2021.06.13 (일),17:00 ,서울 잠실 야구장 
KBO + 키움히어로즈 + LG ,2021.06.15 (화),18:30 ,서울고척스카이돔 
KBO + 두산 + 삼성 ,2021.06.15 (화),18:30 ,서울 잠실 야구장 
KBO + 키움히어로즈 + LG ,2021.06.16 (수),18:30 ,서울고척스카이돔 
KBO + 두산 + 삼성 ,2021.06.16 (수),18:30 ,서울 잠실 야구장 
KBO + 두산 + 삼성 ,2021.06.17 (목),18:30 ,서울 잠실 야구장 
KBO + 키움히어로즈 + LG ,2021.06.17 (목),18:30 ,서울고척스카이돔 
KBO + LG + KIA ,2021.06.18 (금),18:30 ,서울 잠실 야구장 
KBO + LG + KIA ,2021.06.19 (토),17:00 ,서울 잠실 야구장 
KBO + LG + KIA ,2021.06.20 (일),17:00 ,서울 잠실 야구장 
KBO + 두산 + 키움히어로즈 ,2021.06.22 (화),18:30 ,서울 잠실 야구장 
KBO + 두산 + 키움히어로즈 ,2021.06.23 (수),18:30 ,서울 잠실 야구장 
KBO + 두산 + 키움히어로즈 ,2021.06.24 (목),18:30 ,서울 잠실 야구장 
KBO + 키움히어로즈 + KIA ,2021.06.25 (금),18:30 ,서울고척스카이돔 
KBO + 두산 + 롯데 ,2021.06.25 (금),18:30 ,서울 잠실 야구장 
KBO + 두산 + 롯데 ,2021.06.26 (토),17:00 ,서울 잠실 야구장 
KBO + 키움히어로즈 + KIA ,2021.06.26 (토),17:00 ,서울고척스카이돔 
KBO + 두산 + 롯데 ,2021.06.27 (일),17:00 ,서울 잠실 야구장 
Kleague + 서울 이랜드 + 부산 아이파크 ,2021.06.27 (일),16:00 ,잠실올림픽주경기장 
KBO + 키움히어로즈 + KIA ,2021.06.27 (일),17:00 ,서울고척스카이돔 
KBO + 키움히어로즈 + 롯데 ,2021.06.29 (화),18:30 ,서울고척스카이돔 
KBO + LG + KT ,2021.06.29 (화),18:30 ,서울 잠실 야구장 
KBO + LG + KT ,2021.06.30 (수),15:00 ,서울 잠실 야구장 
KBO + LG + KT ,2021.06.30 (수),18:30 ,서울 잠실 야구장 
KBO + 키움히어로즈 + 롯데 ,2021.06.30 (수),18:30 ,서울고척스카이돔 
KBO + LG + KT ,2021.07.01 (목),18:30 ,서울 잠실 야구장 
KBO + 키움히어로즈 + 롯데 ,2021.07.01 (목),18:30 ,서울고척스카이돔 
KBO + LG + 한화 ,2021.07.02 (금),18:30 ,서울 잠실 야구장 
KBO + LG + 한화 ,2021.07.03 (토),18:00 ,서울 잠실 야구장 
KBO + LG + 한화 ,2021.07.04 (일),17:00 ,서울 잠실 야구장 
Kleague + 서울 이랜드 + 안산 그리너스 ,2021.07.05 (월),19:30 ,잠실올림픽주경기장 
KBO + LG + 한화 ,2021.07.05 (월),18:30 ,서울 잠실 야구장 
KBO + 두산 + NC ,2021.07.06 (화),18:30 ,서울 잠실 야구장 
KBO + 키움히어로즈 + SSG ,2021.07.06 (화),18:30 ,서울고척스카이돔 
KBO + 키움히어로즈 + SSG ,2021.07.07 (수),18:30 ,서울고척스카이돔 
KBO + 두산 + NC ,2021.07.07 (수),18:30 ,서울 잠실 야구장 
KBO + 키움히어로즈 + SSG ,2021.07.08 (목),18:30 ,서울고척스카이돔 
KBO + 두산 + NC ,2021.07.08 (목),18:30 ,서울 잠실 야구장 
KBO + 키움히어로즈 + NC ,2021.07.09 (금),18:30 ,서울고척스카이돔 
KBO + 두산 + LG ,2021.07.09 (금),18:30 ,서울 잠실 야구장 
KBO + 두산 + LG ,2021.07.10 (토),18:00 ,서울 잠실 야구장 
KBO + 키움히어로즈 + NC ,2021.07.10 (토),18:00 ,서울고척스카이돔 
KBO + 두산 + LG ,2021.07.11 (일),17:00 ,서울 잠실 야구장 
KBO + 키움히어로즈 + NC ,2021.07.11 (일),17:00 ,서울고척스카이돔 
KBO + LG + 키움히어로즈 ,2021.07.13 (화),18:30 ,서울 잠실 야구장 
KBO + LG + 키움히어로즈 ,2021.07.14 (수),18:30 ,서울 잠실 야구장 
Kleague + FC 서울 + 인천 Utd ,2021.07.14 (수),19:30 ,서울월드컵경기장 
KBO + LG + 키움히어로즈 ,2021.07.15 (목),18:30 ,서울 잠실 야구장 
KBO + 두산 + KT ,2021.07.16 (금),18:30 ,서울 잠실 야구장 
KBO + 두산 + KT ,2021.07.17 (토),18:00 ,서울 잠실 야구장 
KBO + 두산 + KT ,2021.07.18 (일),17:00 ,서울 잠실 야구장 
Kleague + 서울 이랜드 + 김천상무 ,2021.07.19 (월),19:30 ,잠실올림픽주경기장 
Kleague + FC 서울 + 울산 현대 ,2021.07.31 (토),20:00 ,서울월드컵경기장 
Kleague + 서울 이랜드 + 충남 아산 FC ,2021.08.07 (토),20:00 ,잠실올림픽주경기장 
Kleague + FC 서울 + 광주 FC ,2021.08.08 (일),20:00 ,서울월드컵경기장 
KBO + LG + SSG ,2021.08.10 (화),18:30 ,서울 잠실 야구장 
KBO + 키움히어로즈 + KT ,2021.08.10 (화),18:30 ,서울고척스카이돔 
KBO + LG + SSG ,2021.08.11 (수),18:30 ,서울 잠실 야구장 
KBO + 키움히어로즈 + KT ,2021.08.11 (수),18:30 ,서울고척스카이돔 
KBO + 키움히어로즈 + KT ,2021.08.12 (목),18:30 ,서울고척스카이돔 
KBO + LG + SSG ,2021.08.12 (목),18:30 ,서울 잠실 야구장 
KBO + 키움히어로즈 + 두산 ,2021.08.13 (금),18:30 ,서울고척스카이돔 
KBO + LG + 롯데 ,2021.08.13 (금),18:30 ,서울 잠실 야구장 
KBO + 키움히어로즈 + 두산 ,2021.08.14 (토),18:00 ,서울고척스카이돔 
Kleague + 서울 이랜드 + 부천FC ,2021.08.14 (토),20:00 ,잠실올림픽주경기장 
KBO + LG + 롯데 ,2021.08.14 (토),18:00 ,서울 잠실 야구장 
KBO + 키움히어로즈 + 두산 ,2021.08.15 (일),17:00 ,서울고척스카이돔 
KBO + LG + 롯데 ,2021.08.15 (일),17:00 ,서울 잠실 야구장 
KBO + 두산 + KIA ,2021.08.17 (화),18:30 ,서울 잠실 야구장 
Kleague + FC 서울 + 제주 Utd ,2021.08.18 (수),19:30 ,서울월드컵경기장 
Kleague + 서울 이랜드 + FC 안양 ,2021.08.18 (수),19:00 ,잠실올림픽주경기장 
KBO + 두산 + KIA ,2021.08.18 (수),18:30 ,서울 잠실 야구장 
KBO + 두산 + KIA ,2021.08.19 (목),18:30 ,서울 잠실 야구장 
KBO + 두산 + 한화 ,2021.08.20 (금),18:30 ,서울 잠실 야구장 
KBO + 두산 + 한화 ,2021.08.21 (토),18:00 ,서울 잠실 야구장 
KBO + 두산 + 한화 ,2021.08.22 (일),17:00 ,서울 잠실 야구장 
Kleague + FC 서울 + 포항 스틸러스 ,2021.08.22 (일),18:00 ,서울월드컵경기장 
Kleague + 서울 이랜드 + 전남 드래곤즈 ,2021.08.22 (일),19:00 ,잠실올림픽주경기장 
KBO + 두산 + 한화 ,2021.08.23 (월),18:30 ,서울 잠실 야구장 
KBO + 두산 + 한화 ,2021.08.24 (화),18:30 ,서울 잠실 야구장 
KBO + 키움히어로즈 + 한화 ,2021.08.25 (수),18:30 ,서울고척스카이돔 
KBO + LG + 삼성 ,2021.08.25 (수),18:30 ,서울 잠실 야구장 
Kleague + FC 서울 + 울산 현대 ,2021.08.25 (수),19:30 ,서울월드컵경기장 
KBO + 키움히어로즈 + 한화 ,2021.08.26 (목),18:30 ,서울고척스카이돔 
KBO + LG + 삼성 ,2021.08.26 (목),18:30 ,서울 잠실 야구장 
KBO + LG + 삼성 ,2021.08.27 (금),18:30 ,서울 잠실 야구장 
KBO + 키움히어로즈 + 한화 ,2021.08.27 (금),18:30 ,서울고척스카이돔 
KBO + LG + 키움히어로즈 ,2021.08.28 (토),18:00 ,서울 잠실 야구장 
KBO + LG + 키움히어로즈 ,2021.08.29 (일),17:00 ,서울 잠실 야구장 
KBO + 두산 + KIA ,2021.08.31 (화),18:30 ,서울 잠실 야구장 
KBO + 두산 + KIA ,2021.09.01 (수),15:00 ,서울 잠실 야구장 
KBO + 두산 + KIA ,2021.09.01 (수),18:30 ,서울 잠실 야구장 
KBO + LG + NC ,2021.09.02 (목),18:30 ,서울 잠실 야구장 
KBO + 키움히어로즈 + KT ,2021.09.02 (목),18:30 ,서울고척스카이돔 
KBO + 키움히어로즈 + KT ,2021.09.03 (금),18:30 ,서울고척스카이돔 
KBO + LG + NC ,2021.09.03 (금),18:30 ,서울 잠실 야구장 
KBO + 키움히어로즈 + SSG ,2021.09.04 (토),17:00 ,서울고척스카이돔 
KBO + LG + KT ,2021.09.04 (토),17:00 ,서울 잠실 야구장 
Kleague + FC 서울 + 전북 현대 ,2021.09.05 (일),19:00 ,서울월드컵경기장 
KBO + 키움히어로즈 + SSG ,2021.09.05 (일),14:00 ,서울고척스카이돔 
KBO + LG + KT ,2021.09.05 (일),14:00 ,서울 잠실 야구장 
KBO + 두산 + 키움히어로즈 ,2021.09.07 (화),18:30 ,서울 잠실 야구장 
KBO + 두산 + 키움히어로즈 ,2021.09.08 (수),18:30 ,서울 잠실 야구장 
KBO + 키움히어로즈 + KIA ,2021.09.09 (목),18:30 ,서울고척스카이돔 
KBO + LG + 한화 ,2021.09.09 (목),18:30 ,서울 잠실 야구장 
KBO + 키움히어로즈 + KIA ,2021.09.10 (금),18:30 ,서울고척스카이돔 
KBO + LG + 한화 ,2021.09.10 (금),18:30 ,서울 잠실 야구장 
KBO + 두산 + LG ,2021.09.11 (토),17:00 ,서울 잠실 야구장 
KBO + 두산 + LG ,2021.09.12 (일),14:00 ,서울 잠실 야구장 
KBO + 두산 + LG ,2021.09.12 (일),17:00 ,서울 잠실 야구장 
KBO + 두산 + KT ,2021.09.14 (화),18:30 ,서울 잠실 야구장 
KBO + 두산 + KT ,2021.09.15 (수),18:30 ,서울 잠실 야구장 
KBO + 키움히어로즈 + 한화 ,2021.09.16 (목),18:30 ,서울고척스카이돔 
KBO + 두산 + SSG ,2021.09.16 (목),18:30 ,서울 잠실 야구장 
KBO + 두산 + SSG ,2021.09.17 (금),18:30 ,서울 잠실 야구장 
KBO + 키움히어로즈 + 한화 ,2021.09.17 (금),18:30 ,서울고척스카이돔 
KBO + LG + KIA ,2021.09.18 (토),17:00 ,서울 잠실 야구장 
KBO + 키움히어로즈 + 두산 ,2021.09.18 (토),17:00 ,서울고척스카이돔 
KBO + LG + KIA ,2021.09.19 (일),14:00 ,서울 잠실 야구장 
Kleague + 서울 이랜드 + 대전 하나 시티즌 ,2021.09.19 (일),18:30 ,잠실올림픽주경기장 
KBO + 키움히어로즈 + 두산 ,2021.09.19 (일),14:00 ,서울고척스카이돔 
Kleague + FC 서울 + 수원 FC ,2021.09.19 (일),16:30 ,서울월드컵경기장 
KBO + 두산 + NC ,2021.09.21 (화),14:00 ,서울 잠실 야구장 
Kleague + FC 서울 + 인천 Utd ,2021.09.22 (수),19:00 ,서울월드컵경기장 
KBO + 두산 + NC ,2021.09.22 (수),14:00 ,서울 잠실 야구장 
KBO + 키움히어로즈 + NC ,2021.09.23 (목),18:30 ,서울고척스카이돔 
KBO + LG + 삼성 ,2021.09.23 (목),18:30 ,서울 잠실 야구장 
KBO + LG + 삼성 ,2021.09.24 (금),18:30 ,서울 잠실 야구장 
KBO + 키움히어로즈 + NC ,2021.09.24 (금),18:30 ,서울고척스카이돔 
KBO + 키움히어로즈 + 롯데 ,2021.09.25 (토),17:00 ,서울고척스카이돔 
KBO + 두산 + 한화 ,2021.09.25 (토),17:00 ,서울 잠실 야구장 
KBO + 키움히어로즈 + 롯데 ,2021.09.26 (일),14:00 ,서울고척스카이돔 
KBO + 두산 + 한화 ,2021.09.26 (일),14:00 ,서울 잠실 야구장 
Kleague + 서울 이랜드 + 부산 아이파크 ,2021.09.27 (월),19:30 ,잠실올림픽주경기장 
KBO + LG + 롯데 ,2021.09.28 (화),18:30 ,서울 잠실 야구장 
KBO + LG + 롯데 ,2021.09.29 (수),18:30 ,서울 잠실 야구장 
KBO + LG + 두산 ,2021.09.30 (목),18:30 ,서울 잠실 야구장 
KBO + LG + 두산 ,2021.10.01 (금),18:30 ,서울 잠실 야구장 
KBO + 두산 + 삼성 ,2021.10.02 (토),17:00 ,서울 잠실 야구장 
KBO + 키움히어로즈 + LG ,2021.10.02 (토),17:00 ,서울고척스카이돔 
Kleague + 서울 이랜드 + 경남 FC ,2021.10.02 (토),16:00 ,잠실올림픽주경기장 
KBO + 두산 + 삼성 ,2021.10.03 (일),14:00 ,서울 잠실 야구장 
Kleague + FC 서울 + 대구 FC ,2021.10.03 (일),19:00 ,서울월드컵경기장 
KBO + 키움히어로즈 + LG ,2021.10.03 (일),14:00 ,서울고척스카이돔 
KBO + LG + SSG ,2021.10.05 (화),18:30 ,서울 잠실 야구장 
KBO + 키움히어로즈 + 삼성 ,2021.10.05 (화),18:30 ,서울고척스카이돔 
KBO + 키움히어로즈 + 삼성 ,2021.10.06 (수),18:30 ,서울고척스카이돔 
