building_addr,purpose
서울특별시 중구 을지로4가 91-5,단독주택
서울특별시 중구 을지로5가 100,단독주택
서울특별시 중구 을지로5가 102,단독주택
서울특별시 중구 을지로5가 108,단독주택
서울특별시 중구 을지로5가 121,단독주택
서울특별시 중구 을지로5가 125,단독주택
서울특별시 중구 을지로5가 129,단독주택
서울특별시 중구 을지로5가 129,단독주택
서울특별시 중구 을지로5가 130,단독주택
서울특별시 중구 을지로5가 130-1,단독주택
서울특별시 중구 을지로5가 130-2,단독주택
서울특별시 중구 을지로5가 130-3,단독주택
서울특별시 중구 을지로5가 142-1,단독주택
서울특별시 중구 을지로5가 142-2,단독주택
서울특별시 중구 을지로5가 144-4,단독주택
서울특별시 중구 을지로5가 144-8,단독주택
서울특별시 중구 을지로5가 146-3,단독주택
서울특별시 중구 을지로5가 146-4,단독주택
서울특별시 중구 을지로5가 149,단독주택
서울특별시 중구 을지로5가 149,단독주택
서울특별시 중구 을지로5가 149,단독주택
서울특별시 중구 을지로5가 153,단독주택
서울특별시 중구 을지로5가 162,단독주택
서울특별시 중구 을지로5가 17-1,단독주택
서울특별시 중구 을지로5가 17-1,단독주택
서울특별시 중구 을지로5가 18,단독주택
서울특별시 중구 을지로5가 19-14,단독주택
서울특별시 중구 을지로5가 19-15,단독주택
서울특별시 중구 을지로5가 19-16,단독주택
서울특별시 중구 을지로5가 19-19,단독주택
서울특별시 중구 을지로5가 19-19,단독주택
서울특별시 중구 을지로5가 19-31,단독주택
서울특별시 중구 을지로5가 19-34,단독주택
서울특별시 중구 을지로5가 19-38,단독주택
서울특별시 중구 을지로5가 19-39,단독주택
서울특별시 중구 을지로5가 19-4,단독주택
서울특별시 중구 을지로5가 19-51,단독주택
서울특별시 중구 을지로5가 19-52,단독주택
서울특별시 중구 을지로5가 19-8,단독주택
서울특별시 중구 을지로5가 214,단독주택
서울특별시 중구 을지로5가 234,단독주택
서울특별시 중구 을지로5가 239,단독주택
서울특별시 중구 을지로5가 269-2,단독주택
서울특별시 중구 을지로5가 270-33,제2종근린생활시설
서울특별시 중구 을지로5가 270-34,창고시설
서울특별시 중구 을지로5가 272-11,단독주택
서울특별시 중구 을지로5가 272-6,단독주택
서울특별시 중구 을지로5가 272-6,단독주택
서울특별시 중구 을지로5가 274-12,단독주택
서울특별시 중구 을지로5가 274-2,단독주택
서울특별시 중구 을지로5가 35,단독주택
서울특별시 중구 을지로5가 4-4,단독주택
서울특별시 중구 을지로5가 5-1,단독주택
서울특별시 중구 을지로5가 6-2,단독주택
서울특별시 중구 을지로5가 72-1,단독주택
서울특별시 중구 을지로5가 77-10,단독주택
서울특별시 중구 을지로5가 77-13,단독주택
서울특별시 중구 을지로5가 77-14,단독주택
서울특별시 중구 을지로5가 77-15 (주건축물제1동),단독주택
서울특별시 중구 을지로5가 77-3,단독주택
서울특별시 중구 을지로5가 77-4,단독주택
서울특별시 중구 을지로5가 8-1,단독주택
서울특별시 중구 을지로5가 8-7,단독주택
서울특별시 중구 을지로5가 80-2,단독주택
서울특별시 중구 을지로5가 82,단독주택
서울특별시 중구 을지로5가 82-1,단독주택
서울특별시 중구 을지로5가 82-2,단독주택
서울특별시 중구 을지로5가 84,단독주택
서울특별시 중구 을지로5가 9,단독주택
서울특별시 중구 을지로5가 92,단독주택
서울특별시 중구 을지로6가 119-1,단독주택
서울특별시 중구 을지로6가 17,단독주택
서울특별시 중구 을지로6가 17-12,단독주택
서울특별시 중구 을지로6가 17-12,단독주택
서울특별시 중구 을지로6가 17-17,단독주택
서울특별시 중구 을지로6가 17-27,단독주택
서울특별시 중구 을지로6가 17-3,단독주택
서울특별시 중구 을지로6가 17-3,단독주택
서울특별시 중구 을지로6가 17-34,단독주택
서울특별시 중구 을지로6가 17-8,단독주택
서울특별시 중구 을지로6가 17-8,단독주택
서울특별시 중구 을지로6가 17-9,단독주택
서울특별시 중구 을지로6가 18,단독주택
서울특별시 중구 을지로6가 18-1,단독주택
서울특별시 중구 을지로6가 18-1,단독주택
서울특별시 중구 을지로6가 18-1,단독주택
서울특별시 중구 을지로6가 18-152,단독주택
서울특별시 중구 을지로6가 18-156,단독주택
서울특별시 중구 을지로6가 18-165,단독주택
서울특별시 중구 을지로6가 18-25,단독주택
서울특별시 중구 을지로6가 18-36,단독주택
서울특별시 중구 을지로6가 18-36,단독주택
서울특별시 중구 을지로6가 18-38,단독주택
서울특별시 중구 을지로6가 18-7,단독주택
서울특별시 중구 을지로6가 18-7,단독주택
서울특별시 중구 을지로6가 18-7,단독주택
서울특별시 중구 을지로6가 18-7,단독주택
서울특별시 중구 을지로6가 18-7,단독주택
서울특별시 중구 을지로6가 18-7 성벽,단독주택
서울특별시 중구 을지로6가 18-7 지선성벽,단독주택
서울특별시 중구 을지로6가 18-7 지선성벽,단독주택
서울특별시 중구 을지로6가 18-7 지선성벽,단독주택
서울특별시 중구 을지로6가 18-7 지선성벽,단독주택
서울특별시 중구 을지로6가 20-1,단독주택
서울특별시 중구 을지로6가 24,단독주택
서울특별시 중구 을지로6가 34,단독주택
서울특별시 중구 을지로6가 34-4,단독주택
서울특별시 중구 을지로6가 34-6,단독주택
서울특별시 중구 을지로6가 35-2,단독주택
서울특별시 중구 을지로6가 50-2,단독주택
서울특별시 중구 을지로6가 53-2,단독주택
서울특별시 중구 을지로6가 59-1,단독주택
서울특별시 중구 을지로6가 59-2,단독주택
서울특별시 중구 을지로6가 63-2,단독주택
서울특별시 중구 을지로6가 67,단독주택
서울특별시 중구 을지로6가 67-1,단독주택
서울특별시 중구 을지로6가 67-3,단독주택
서울특별시 중구 을지로6가 68,단독주택
서울특별시 중구 을지로6가 69-1,단독주택
서울특별시 중구 을지로7가 118,단독주택
서울특별시 중구 을지로7가 135,단독주택
서울특별시 중구 을지로7가 14,단독주택
서울특별시 중구 을지로7가 16,단독주택
서울특별시 중구 을지로7가 18-6,단독주택
서울특별시 중구 을지로7가 18-7,단독주택
서울특별시 중구 을지로7가 18-7,단독주택
서울특별시 중구 을지로7가 23-4,단독주택
서울특별시 중구 을지로7가 29,단독주택
서울특별시 중구 을지로7가 34,단독주택
서울특별시 중구 을지로7가 38,단독주택
서울특별시 중구 을지로7가 41,단독주택
서울특별시 중구 을지로7가 42,단독주택
서울특별시 중구 을지로7가 46,단독주택
서울특별시 중구 을지로7가 47,단독주택
서울특별시 중구 을지로7가 49,단독주택
서울특별시 중구 을지로7가 51,단독주택
서울특별시 중구 을지로7가 52,숙박시설
서울특별시 중구 을지로7가 53,단독주택
서울특별시 중구 을지로7가 54,단독주택
서울특별시 중구 을지로7가 55,단독주택
서울특별시 중구 을지로7가 66,단독주택
서울특별시 중구 을지로7가 71-2,단독주택
서울특별시 중구 을지로7가 74,제2종근린생활시설
서울특별시 중구 을지로7가 75,단독주택
서울특별시 중구 을지로7가 85,단독주택
서울특별시 중구 을지로7가 88,단독주택
서울특별시 중구 을지로7가 89,단독주택
서울특별시 중구 을지로7가 96,단독주택
서울특별시 중구 의주로1가 180-1,단독주택
서울특별시 중구 의주로1가 191-1,단독주택
서울특별시 중구 의주로1가 25-2,단독주택
서울특별시 중구 의주로1가 27-2,단독주택
서울특별시 중구 의주로1가 29-2,단독주택
서울특별시 중구 의주로1가 4-3,단독주택
서울특별시 중구 의주로2가 27,단독주택
서울특별시 중구 의주로2가 63,단독주택
서울특별시 중구 의주로2가 64-1,단독주택
서울특별시 중구 의주로2가 7-3,단독주택
서울특별시 중구 의주로2가 9,단독주택
서울특별시 중구 인현동1가 1,단독주택
서울특별시 중구 인현동1가 1-12,단독주택
서울특별시 중구 인현동1가 1-14,단독주택
서울특별시 중구 인현동1가 10-2,단독주택
서울특별시 중구 인현동1가 101-1,단독주택
서울특별시 중구 인현동1가 101-1,단독주택
서울특별시 중구 인현동1가 101-1,단독주택
서울특별시 중구 인현동1가 102-3,단독주택
서울특별시 중구 인현동1가 104-1,단독주택
서울특별시 중구 인현동1가 104-2,단독주택
서울특별시 중구 인현동1가 104-3,단독주택
서울특별시 중구 인현동1가 105-2,단독주택
서울특별시 중구 인현동1가 105-2,단독주택
서울특별시 중구 인현동1가 106-4,단독주택
서울특별시 중구 인현동1가 107-1,단독주택
서울특별시 중구 인현동1가 107-2,단독주택
서울특별시 중구 인현동1가 109,단독주택
서울특별시 중구 인현동1가 111,단독주택
서울특별시 중구 인현동1가 111-3,제1종근린생활시설
서울특별시 중구 인현동1가 111-4,단독주택
서울특별시 중구 인현동1가 111-5,단독주택
서울특별시 중구 인현동1가 116,단독주택
서울특별시 중구 인현동1가 118,단독주택
서울특별시 중구 인현동1가 118,단독주택
서울특별시 중구 인현동1가 118-3,단독주택
서울특별시 중구 인현동1가 124,단독주택
서울특별시 중구 인현동1가 124-2,단독주택
서울특별시 중구 인현동1가 124-5,단독주택
서울특별시 중구 인현동1가 124-6,단독주택
서울특별시 중구 인현동1가 124-7,단독주택
서울특별시 중구 인현동1가 125,단독주택
서울특별시 중구 인현동1가 125-1,단독주택
서울특별시 중구 인현동1가 127-1,단독주택
서울특별시 중구 인현동1가 127-10,단독주택
서울특별시 중구 인현동1가 127-11,단독주택
서울특별시 중구 인현동1가 127-7,단독주택
서울특별시 중구 인현동1가 127-9,단독주택
서울특별시 중구 인현동1가 130,단독주택
서울특별시 중구 인현동1가 130,단독주택
서울특별시 중구 인현동1가 130,단독주택
서울특별시 중구 인현동1가 130,단독주택
서울특별시 중구 인현동1가 130-2,단독주택
서울특별시 중구 인현동1가 130-3,단독주택
서울특별시 중구 인현동1가 130-3,단독주택
서울특별시 중구 인현동1가 130-4,단독주택
서울특별시 중구 인현동1가 131,단독주택
서울특별시 중구 인현동1가 131,단독주택
서울특별시 중구 인현동1가 131,단독주택
서울특별시 중구 인현동1가 131-1,단독주택
서울특별시 중구 인현동1가 131-10,단독주택
서울특별시 중구 인현동1가 131-12,단독주택
서울특별시 중구 인현동1가 131-12,단독주택
서울특별시 중구 인현동1가 131-12,단독주택
서울특별시 중구 인현동1가 131-3,단독주택
서울특별시 중구 인현동1가 131-4,단독주택
서울특별시 중구 인현동1가 131-6,단독주택
서울특별시 중구 인현동1가 131-8,단독주택
서울특별시 중구 인현동1가 132-4,단독주택
서울특별시 중구 인현동1가 133,단독주택
서울특별시 중구 인현동1가 133,단독주택
서울특별시 중구 인현동1가 133,단독주택
서울특별시 중구 인현동1가 133-1,단독주택
서울특별시 중구 인현동1가 133-10,단독주택
서울특별시 중구 인현동1가 133-13,단독주택
서울특별시 중구 인현동1가 133-16,단독주택
서울특별시 중구 인현동1가 133-2,제2종근린생활시설
서울특별시 중구 인현동1가 133-20,단독주택
서울특별시 중구 인현동1가 133-3,단독주택
서울특별시 중구 인현동1가 133-4,단독주택
서울특별시 중구 인현동1가 136-5,단독주택
서울특별시 중구 인현동1가 139,단독주택
서울특별시 중구 인현동1가 15,단독주택
서울특별시 중구 인현동1가 15,단독주택
서울특별시 중구 인현동1가 15,단독주택
서울특별시 중구 인현동1가 21-2,단독주택
서울특별시 중구 인현동1가 24-1,단독주택
서울특별시 중구 인현동1가 24-1,단독주택
서울특별시 중구 인현동1가 31,단독주택
서울특별시 중구 인현동1가 31-17,단독주택
서울특별시 중구 인현동1가 31-2,단독주택
서울특별시 중구 인현동1가 31-2,단독주택
서울특별시 중구 인현동1가 31-4,단독주택
서울특별시 중구 인현동1가 31-7,단독주택
서울특별시 중구 인현동1가 31-8,단독주택
서울특별시 중구 인현동1가 31-9,단독주택
서울특별시 중구 인현동1가 36-2,단독주택
서울특별시 중구 인현동1가 38,단독주택
서울특별시 중구 인현동1가 4-10,단독주택
서울특별시 중구 인현동1가 4-12,단독주택
서울특별시 중구 인현동1가 4-12,단독주택
서울특별시 중구 인현동1가 47,단독주택
서울특별시 중구 인현동1가 47,단독주택
서울특별시 중구 인현동1가 47,단독주택
서울특별시 중구 인현동1가 47,단독주택
서울특별시 중구 인현동1가 47-1,단독주택
서울특별시 중구 인현동1가 47-13,단독주택
서울특별시 중구 인현동1가 47-2 인현동1가 47-2,단독주택
서울특별시 중구 인현동1가 47-8,단독주택
서울특별시 중구 인현동1가 47-9,단독주택
서울특별시 중구 인현동1가 49,단독주택
서울특별시 중구 인현동1가 5-9,단독주택
서울특별시 중구 인현동1가 54-1,단독주택
서울특별시 중구 인현동1가 55,단독주택
서울특별시 중구 인현동1가 56-1,단독주택
서울특별시 중구 인현동1가 56-1,단독주택
서울특별시 중구 인현동1가 56-10,단독주택
서울특별시 중구 인현동1가 56-11,단독주택
서울특별시 중구 인현동1가 56-2,단독주택
서울특별시 중구 인현동1가 56-2,단독주택
서울특별시 중구 인현동1가 56-2,단독주택
서울특별시 중구 인현동1가 56-3,단독주택
서울특별시 중구 인현동1가 56-4,단독주택
서울특별시 중구 인현동1가 56-5,단독주택
서울특별시 중구 인현동1가 56-8,단독주택
서울특별시 중구 인현동1가 56-9,단독주택
서울특별시 중구 인현동1가 57-4,단독주택
서울특별시 중구 인현동1가 58-11,단독주택
서울특별시 중구 인현동1가 58-19,단독주택
서울특별시 중구 인현동1가 58-3,단독주택
서울특별시 중구 인현동1가 59,단독주택
서울특별시 중구 인현동1가 59,단독주택
서울특별시 중구 인현동1가 59-1,단독주택
서울특별시 중구 인현동1가 59-15,단독주택
서울특별시 중구 인현동1가 59-4,단독주택
서울특별시 중구 인현동1가 59-8,단독주택
서울특별시 중구 인현동1가 6-5,단독주택
서울특별시 중구 인현동1가 6-5,단독주택
서울특별시 중구 인현동1가 60,단독주택
서울특별시 중구 인현동1가 60,단독주택
서울특별시 중구 인현동1가 60-2,단독주택
서울특별시 중구 인현동1가 69,단독주택
서울특별시 중구 인현동1가 69-1,단독주택
서울특별시 중구 인현동1가 69-2,단독주택
서울특별시 중구 인현동1가 70-1,단독주택
서울특별시 중구 인현동1가 70-2,단독주택
서울특별시 중구 인현동1가 70-3,단독주택
서울특별시 중구 인현동1가 70-4,단독주택
서울특별시 중구 인현동1가 70-7,단독주택
서울특별시 중구 인현동1가 70-8,단독주택
서울특별시 중구 인현동1가 72,단독주택
서울특별시 중구 인현동1가 72-4,단독주택
서울특별시 중구 인현동1가 73,단독주택
서울특별시 중구 인현동1가 83,제2종근린생활시설
서울특별시 중구 인현동1가 85,단독주택
서울특별시 중구 인현동1가 87-1,단독주택
서울특별시 중구 인현동1가 87-12,단독주택
서울특별시 중구 인현동1가 87-12,단독주택
서울특별시 중구 인현동1가 87-25,단독주택
서울특별시 중구 인현동1가 87-4,단독주택
서울특별시 중구 인현동1가 87-4,단독주택
서울특별시 중구 인현동1가 98-7,단독주택
서울특별시 중구 인현동2가 100,단독주택
서울특별시 중구 인현동2가 128-43,단독주택
서울특별시 중구 인현동2가 134-1,단독주택
서울특별시 중구 인현동2가 134-5,단독주택
서울특별시 중구 인현동2가 134-8,단독주택
서울특별시 중구 인현동2가 135-18,단독주택
서울특별시 중구 인현동2가 135-18,단독주택
서울특별시 중구 인현동2가 135-18,단독주택
서울특별시 중구 인현동2가 135-18,단독주택
서울특별시 중구 인현동2가 135-18,단독주택
서울특별시 중구 인현동2가 135-32,단독주택
서울특별시 중구 인현동2가 135-40,단독주택
서울특별시 중구 인현동2가 135-42,단독주택
서울특별시 중구 인현동2가 135-43,단독주택
서울특별시 중구 인현동2가 135-45,단독주택
서울특별시 중구 인현동2가 135-74,단독주택
서울특별시 중구 인현동2가 135-8,단독주택
서울특별시 중구 인현동2가 151-14,단독주택
서울특별시 중구 인현동2가 151-15,단독주택
서울특별시 중구 인현동2가 151-16,단독주택
서울특별시 중구 인현동2가 151-6,단독주택
서울특별시 중구 인현동2가 151-6,단독주택
서울특별시 중구 인현동2가 160-2,단독주택
서울특별시 중구 인현동2가 160-3,단독주택
서울특별시 중구 인현동2가 163,단독주택
서울특별시 중구 인현동2가 163,제2종근린생활시설
서울특별시 중구 인현동2가 166,단독주택
서울특별시 중구 인현동2가 169,단독주택
서울특별시 중구 인현동2가 170-1,단독주택
서울특별시 중구 인현동2가 170-1,단독주택
서울특별시 중구 인현동2가 170-12,단독주택
서울특별시 중구 인현동2가 170-13,단독주택
서울특별시 중구 인현동2가 170-14,단독주택
서울특별시 중구 인현동2가 170-18,단독주택
서울특별시 중구 인현동2가 170-20,단독주택
서울특별시 중구 인현동2가 170-22,단독주택
서울특별시 중구 인현동2가 170-5,단독주택
서울특별시 중구 인현동2가 170-9,단독주택
서울특별시 중구 인현동2가 172,단독주택
서울특별시 중구 인현동2가 173-1,단독주택
서울특별시 중구 인현동2가 173-1,단독주택
서울특별시 중구 인현동2가 173-1,단독주택
서울특별시 중구 인현동2가 173-5,단독주택
서울특별시 중구 인현동2가 173-6,단독주택
서울특별시 중구 인현동2가 173-7,단독주택
서울특별시 중구 인현동2가 173-8,단독주택
서울특별시 중구 인현동2가 173-9,단독주택
서울특별시 중구 인현동2가 174-1,단독주택
서울특별시 중구 인현동2가 174-2,단독주택
서울특별시 중구 인현동2가 175,단독주택
서울특별시 중구 인현동2가 181-1,제1종근린생활시설
서울특별시 중구 인현동2가 181-10,단독주택
서울특별시 중구 인현동2가 181-12,단독주택
서울특별시 중구 인현동2가 181-13,단독주택
서울특별시 중구 인현동2가 181-14,단독주택
서울특별시 중구 인현동2가 181-15,단독주택
서울특별시 중구 인현동2가 181-17,단독주택
서울특별시 중구 인현동2가 181-21,단독주택
서울특별시 중구 인현동2가 181-28,단독주택
서울특별시 중구 인현동2가 181-28,단독주택
서울특별시 중구 인현동2가 181-28,단독주택
서울특별시 중구 인현동2가 181-28,단독주택
서울특별시 중구 인현동2가 181-28,단독주택
서울특별시 중구 인현동2가 181-3,단독주택
서울특별시 중구 인현동2가 181-3,단독주택
서울특별시 중구 인현동2가 181-34,단독주택
서울특별시 중구 인현동2가 181-38,단독주택
서울특별시 중구 인현동2가 181-4,단독주택
서울특별시 중구 인현동2가 181-41,단독주택
서울특별시 중구 인현동2가 181-45,단독주택
서울특별시 중구 인현동2가 181-47,단독주택
서울특별시 중구 인현동2가 181-48,단독주택
서울특별시 중구 인현동2가 181-49,단독주택
서울특별시 중구 인현동2가 181-53,단독주택
서울특별시 중구 인현동2가 181-54,단독주택
서울특별시 중구 인현동2가 181-56,단독주택
서울특별시 중구 인현동2가 181-58,단독주택
서울특별시 중구 인현동2가 181-59,단독주택
서울특별시 중구 인현동2가 181-75,단독주택
서울특별시 중구 인현동2가 181-77,단독주택
서울특별시 중구 인현동2가 181-9,단독주택
서울특별시 중구 인현동2가 182,단독주택
서울특별시 중구 인현동2가 183-14,단독주택
서울특별시 중구 인현동2가 183-22,단독주택
서울특별시 중구 인현동2가 183-26,단독주택
서울특별시 중구 인현동2가 186,단독주택
서울특별시 중구 인현동2가 186,단독주택
서울특별시 중구 인현동2가 187,단독주택
서울특별시 중구 인현동2가 187-1,단독주택
서울특별시 중구 인현동2가 188-5,단독주택
서울특별시 중구 인현동2가 189,단독주택
서울특별시 중구 인현동2가 189-11,단독주택
서울특별시 중구 인현동2가 189-14,단독주택
서울특별시 중구 인현동2가 189-15,단독주택
서울특별시 중구 인현동2가 189-25,단독주택
서울특별시 중구 인현동2가 189-5 (제2호),단독주택
서울특별시 중구 인현동2가 191,단독주택
서울특별시 중구 인현동2가 191,단독주택
서울특별시 중구 인현동2가 191,단독주택
서울특별시 중구 인현동2가 191-7,단독주택
서울특별시 중구 인현동2가 191-9,단독주택
서울특별시 중구 인현동2가 192,단독주택
서울특별시 중구 인현동2가 192,단독주택
서울특별시 중구 인현동2가 192,단독주택
서울특별시 중구 인현동2가 192,단독주택
서울특별시 중구 인현동2가 192,단독주택
서울특별시 중구 인현동2가 193,단독주택
서울특별시 중구 인현동2가 195,단독주택
서울특별시 중구 인현동2가 196,단독주택
서울특별시 중구 인현동2가 197-10,단독주택
서울특별시 중구 인현동2가 197-14,단독주택
서울특별시 중구 인현동2가 197-19,단독주택
서울특별시 중구 인현동2가 197-2,단독주택
서울특별시 중구 인현동2가 197-20,단독주택
서울특별시 중구 인현동2가 197-28,단독주택
서울특별시 중구 인현동2가 197-6,단독주택
서울특별시 중구 인현동2가 197-7,단독주택
서울특별시 중구 인현동2가 197-8,제2종근린생활시설
서울특별시 중구 인현동2가 197-9,단독주택
서울특별시 중구 인현동2가 198-2,단독주택
서울특별시 중구 인현동2가 199,단독주택
서울특별시 중구 인현동2가 201,단독주택
서울특별시 중구 인현동2가 203,단독주택
서울특별시 중구 인현동2가 207-2,단독주택
서울특별시 중구 인현동2가 208,단독주택
서울특별시 중구 인현동2가 209,단독주택
서울특별시 중구 인현동2가 210-2,단독주택
서울특별시 중구 인현동2가 211,단독주택
서울특별시 중구 인현동2가 211,단독주택
서울특별시 중구 인현동2가 220-2,단독주택
서울특별시 중구 인현동2가 220-2,단독주택
서울특별시 중구 인현동2가 220-4,단독주택
서울특별시 중구 인현동2가 221-2,단독주택
서울특별시 중구 인현동2가 223,단독주택
서울특별시 중구 인현동2가 223,단독주택
서울특별시 중구 인현동2가 224,단독주택
서울특별시 중구 인현동2가 224-2,단독주택
서울특별시 중구 인현동2가 224-5,제2종근린생활시설
서울특별시 중구 인현동2가 226-3,단독주택
서울특별시 중구 인현동2가 227,단독주택
서울특별시 중구 인현동2가 228,단독주택
서울특별시 중구 인현동2가 229-3,단독주택
서울특별시 중구 인현동2가 229-4,단독주택
서울특별시 중구 인현동2가 230,단독주택
서울특별시 중구 인현동2가 230-3,단독주택
서울특별시 중구 인현동2가 230-4,단독주택
서울특별시 중구 인현동2가 231,단독주택
서울특별시 중구 인현동2가 231,단독주택
서울특별시 중구 인현동2가 231-1,제2종근린생활시설
서울특별시 중구 인현동2가 231-2,단독주택
서울특별시 중구 인현동2가 47,단독주택
서울특별시 중구 인현동2가 47,단독주택
서울특별시 중구 인현동2가 47,단독주택
서울특별시 중구 인현동2가 48-3,단독주택
서울특별시 중구 인현동2가 57,단독주택
서울특별시 중구 인현동2가 57-2,단독주택
서울특별시 중구 인현동2가 88-5,단독주택
서울특별시 중구 인현동2가 90,단독주택
서울특별시 중구 인현동2가 92-10,단독주택
서울특별시 중구 인현동2가 92-11,단독주택
서울특별시 중구 인현동2가 92-7,단독주택
서울특별시 중구 인현동2가 95-12,단독주택
서울특별시 중구 인현동2가 95-5,단독주택
서울특별시 중구 인현동2가 96-11,단독주택
서울특별시 중구 인현동2가 96-17,제1종근린생활시설
서울특별시 중구 인현동2가 99-18,단독주택
서울특별시 중구 인현동2가 99-19,단독주택
서울특별시 중구 인현동2가 99-2,단독주택
서울특별시 중구 인현동2가 99-7,단독주택
서울특별시 중구 입정동 101-1,단독주택
서울특별시 중구 입정동 101-2,단독주택
서울특별시 중구 입정동 101-3,단독주택
서울특별시 중구 입정동 102,단독주택
서울특별시 중구 입정동 104,단독주택
서울특별시 중구 입정동 104,단독주택
서울특별시 중구 입정동 105,단독주택
서울특별시 중구 입정동 107,단독주택
서울특별시 중구 입정동 11-2,단독주택
서울특별시 중구 입정동 112,단독주택
서울특별시 중구 입정동 115,단독주택
서울특별시 중구 입정동 144-2,단독주택
서울특별시 중구 입정동 146,단독주택
서울특별시 중구 입정동 153,단독주택
서울특별시 중구 입정동 156,단독주택
서울특별시 중구 입정동 156,단독주택
서울특별시 중구 입정동 157-1,단독주택
서울특별시 중구 입정동 18,단독주택
서울특별시 중구 입정동 216-3,단독주택
서울특별시 중구 입정동 217,단독주택
서울특별시 중구 입정동 218-1,단독주택
서울특별시 중구 입정동 218-1,단독주택
서울특별시 중구 입정동 22,단독주택
서울특별시 중구 입정동 220-1,단독주택
서울특별시 중구 입정동 236,단독주택
서울특별시 중구 입정동 241-2,단독주택
서울특별시 중구 입정동 241-6,단독주택
서울특별시 중구 입정동 242,단독주택
서울특별시 중구 입정동 242,단독주택
서울특별시 중구 입정동 243-1,단독주택
서울특별시 중구 입정동 243-2,단독주택
서울특별시 중구 입정동 245,단독주택
서울특별시 중구 입정동 245,단독주택
서울특별시 중구 입정동 249,단독주택
서울특별시 중구 입정동 253,단독주택
서울특별시 중구 입정동 254,단독주택
서울특별시 중구 입정동 255-1,단독주택
서울특별시 중구 입정동 256-4,단독주택
서울특별시 중구 입정동 256-5,단독주택
서울특별시 중구 입정동 258,단독주택
서울특별시 중구 입정동 258-10,단독주택
서울특별시 중구 입정동 263-2,단독주택
서울특별시 중구 입정동 264-2,단독주택
서울특별시 중구 입정동 266,단독주택
서울특별시 중구 입정동 266-1,단독주택
서울특별시 중구 입정동 268-2,단독주택
서울특별시 중구 입정동 271,단독주택
서울특별시 중구 입정동 31,단독주택
서울특별시 중구 입정동 34,단독주택
서울특별시 중구 입정동 35,단독주택
서울특별시 중구 입정동 74-1,단독주택
서울특별시 중구 입정동 76,단독주택
서울특별시 중구 입정동 77,단독주택
서울특별시 중구 입정동 79,제2종근린생활시설
서울특별시 중구 입정동 80,단독주택
서울특별시 중구 입정동 85,단독주택
서울특별시 중구 입정동 86,단독주택
서울특별시 중구 장교동 19,단독주택
서울특별시 중구 장교동 22-9,단독주택
서울특별시 중구 장충동1가 10,단독주택
서울특별시 중구 장충동1가 10,단독주택
서울특별시 중구 장충동1가 10-2,단독주택
서울특별시 중구 장충동1가 10-3,단독주택
서울특별시 중구 장충동1가 100,단독주택
서울특별시 중구 장충동1가 107,단독주택
서울특별시 중구 장충동1가 11-1,단독주택
서울특별시 중구 장충동1가 11-3,단독주택
서울특별시 중구 장충동1가 110,단독주택
서울특별시 중구 장충동1가 110,제2종근린생활시설
서울특별시 중구 장충동1가 114-2,단독주택
서울특별시 중구 장충동1가 12-1,단독주택
서울특별시 중구 장충동1가 12-2,단독주택
서울특별시 중구 장충동1가 13,단독주택
서울특별시 중구 장충동1가 14-1,단독주택
서울특별시 중구 장충동1가 14-2,단독주택
서울특별시 중구 장충동1가 15,단독주택
서울특별시 중구 장충동1가 16,단독주택
서울특별시 중구 장충동1가 17,단독주택
서울특별시 중구 장충동1가 19-1,단독주택
서울특별시 중구 장충동1가 19-2,단독주택
서울특별시 중구 장충동1가 21,단독주택
서울특별시 중구 장충동1가 22,단독주택
서울특별시 중구 장충동1가 23,단독주택
서울특별시 중구 장충동1가 26-3,단독주택
서울특별시 중구 장충동1가 27,단독주택
서울특별시 중구 장충동1가 3,단독주택
서울특별시 중구 장충동1가 303-20,단독주택
서울특별시 중구 장충동1가 33-8,제2종근린생활시설
서울특별시 중구 장충동1가 34-6,단독주택
서울특별시 중구 장충동1가 35-16,단독주택
서울특별시 중구 장충동1가 35-26,단독주택
서울특별시 중구 장충동1가 35-3,단독주택
서울특별시 중구 장충동1가 35-33,단독주택
서울특별시 중구 장충동1가 37-30,단독주택
서울특별시 중구 장충동1가 38-10,단독주택
서울특별시 중구 장충동1가 38-10,단독주택
서울특별시 중구 장충동1가 38-11,단독주택
서울특별시 중구 장충동1가 38-13,단독주택
서울특별시 중구 장충동1가 38-2,단독주택
서울특별시 중구 장충동1가 38-22,단독주택
서울특별시 중구 장충동1가 38-23,단독주택
서울특별시 중구 장충동1가 38-3 다가구주택(다가구주택),단독주택
서울특별시 중구 장충동1가 38-32,단독주택
서울특별시 중구 장충동1가 38-34,단독주택
서울특별시 중구 장충동1가 38-51,단독주택
서울특별시 중구 장충동1가 38-51,단독주택
서울특별시 중구 장충동1가 38-58,단독주택
서울특별시 중구 장충동1가 38-59,단독주택
서울특별시 중구 장충동1가 38-6,단독주택
서울특별시 중구 장충동1가 38-60 (가동),단독주택
서울특별시 중구 장충동1가 38-60 (나동),단독주택
서울특별시 중구 장충동1가 38-65,단독주택
서울특별시 중구 장충동1가 38-70,단독주택
서울특별시 중구 장충동1가 38-77,단독주택
서울특별시 중구 장충동1가 38-81,단독주택
서울특별시 중구 장충동1가 43,단독주택
서울특별시 중구 장충동1가 43,단독주택
서울특별시 중구 장충동1가 43-1,단독주택
